V,E,sccs,boost,boostCorrected,tarjan_map,tarjan_mapCorrected,nuutila1_map,nuutila1_mapCorrected,nuutila1_iterative,nuutila1_iterativeCorrected,nuutila2_map,nuutila2_mapCorrected,nuutila2_iterative,nuutila2_iterativeCorrected,pearce1_map,pearce1_mapCorrected,pearce2_map,pearce2_mapCorrected,pearce2_iterative,pearce2_iterativeCorrected
31,182,1,390,v,195,v,112,v,303,v,109,v,286,X,117,v,101,v,281,v
31,201,1,426,v,201,v,118,v,302,v,211,v,307,X,123,v,107,v,300,v
31,221,1,440,v,221,v,125,v,339,v,124,v,323,X,132,v,114,v,318,v
31,240,1,470,v,232,v,131,v,361,v,131,v,352,X,140,v,122,v,417,v
31,259,1,514,v,242,v,139,v,359,v,138,v,364,X,146,v,128,v,357,v
31,278,1,515,v,254,v,146,v,382,v,144,v,456,X,154,v,134,v,382,v
32,10,32,170,v,100,v,46,v,86,v,52,v,94,X,45,v,40,v,81,v
32,30,32,187,v,104,v,52,v,112,v,58,v,118,X,53,v,47,v,105,v
32,51,21,216,v,117,v,63,v,139,v,68,X,146,X,65,v,58,v,134,v
32,71,11,242,v,128,v,71,v,165,v,76,X,172,X,75,v,65,v,162,v
32,92,4,271,v,141,v,80,v,192,v,77,X,194,X,107,v,75,v,186,v
32,112,5,299,v,155,v,87,v,212,v,85,X,213,X,93,v,81,v,208,v
32,133,1,329,v,168,v,97,v,232,v,92,v,234,X,100,v,93,v,227,v
32,153,1,356,v,178,v,102,v,358,v,100,v,261,X,106,v,92,v,256,v
32,174,1,380,v,190,v,109,v,274,v,106,v,297,X,115,v,99,v,274,v
32,194,1,418,v,211,v,125,v,2487,v,130,v,307,X,127,v,101,v,293,v
32,215,1,480,v,258,v,136,v,323,v,128,v,324,X,149,v,107,v,339,v
32,235,1,476,v,244,v,143,v,349,v,136,v,411,X,147,v,116,v,346,v
32,255,1,494,v,247,v,146,v,394,v,142,v,368,X,150,v,122,v,441,v
32,276,1,567,v,290,v,149,v,390,v,149,v,391,X,160,v,126,v,382,v
32,296,1,546,v,276,v,161,v,422,v,158,v,504,X,167,v,133,v,450,v
33,10,33,174,v,90,v,50,v,87,v,55,v,96,X,48,v,41,v,81,v
33,32,27,198,v,107,v,58,v,121,v,61,X,129,X,58,v,51,v,112,v
33,54,15,225,v,146,v,67,v,152,v,67,X,158,X,69,v,60,v,148,v
33,76,9,257,v,134,v,74,v,176,v,73,X,180,X,78,v,68,v,247,v
33,98,1,286,v,147,v,82,v,195,v,78,v,200,X,86,v,74,v,192,v
33,119,2,314,v,158,v,91,v,221,v,87,v,245,X,96,v,82,v,219,v
33,141,5,341,v,178,v,105,v,239,v,95,X,243,X,103,v,91,v,314,v
33,163,1,387,v,194,v,113,v,276,v,108,v,272,X,117,v,103,v,271,v
33,185,1,409,v,204,v,123,v,297,v,115,v,297,X,128,v,112,v,297,v
33,206,1,528,v,221,v,128,v,316,v,121,v,320,X,134,v,115,v,319,v
33,228,1,472,v,234,v,139,v,344,v,130,v,340,X,144,v,121,v,340,v
33,250,1,487,v,246,v,145,v,370,v,138,v,402,X,151,v,121,v,373,v
33,272,1,522,v,262,v,198,v,395,v,149,v,391,X,161,v,130,v,472,v
33,294,1,556,v,277,v,159,v,414,v,164,v,417,X,168,v,137,v,413,v
33,315,1,666,v,289,v,166,v,444,v,165,v,475,X,172,v,138,v,443,v
34,11,34,184,v,93,v,51,v,91,v,57,v,98,X,49,v,42,v,83,v
34,34,31,215,v,116,v,64,v,133,v,68,X,165,X,62,v,53,v,120,v
34,57,14,249,v,130,v,89,v,163,v,74,X,166,X,75,v,65,v,156,v
34,80,9,275,v,144,v,83,v,327,v,79,X,188,X,85,v,74,v,184,v
34,104,6,312,v,162,v,92,v,220,v,90,X,215,X,93,v,78,v,206,v
34,127,5,331,v,170,v,97,v,235,v,94,v,237,X,101,v,87,v,233,v
34,150,1,453,v,179,v,107,v,264,v,100,v,265,X,115,v,92,v,260,v
34,173,1,421,v,203,v,116,v,279,v,110,v,284,X,121,v,99,v,278,v
34,196,1,459,v,214,v,124,v,408,v,119,v,308,X,130,v,110,v,305,v
34,219,1,510,v,232,v,132,v,328,v,126,v,329,X,140,v,113,v,329,v
34,242,1,484,v,348,v,141,v,355,v,136,v,368,X,153,v,120,v,354,v
34,265,1,515,v,256,v,148,v,380,v,141,v,382,X,154,v,133,v,401,v
34,288,1,637,v,269,v,155,v,436,v,151,v,412,X,163,v,141,v,409,v
34,312,1,607,v,285,v,163,v,425,v,160,v,432,X,172,v,151,v,500,v
34,335,1,606,v,303,v,172,v,443,v,170,v,460,X,181,v,145,v,439,v
35,12,35,184,v,94,v,50,v,95,v,56,v,102,X,54,v,44,v,89,v
35,36,34,207,v,116,v,59,v,196,v,65,X,152,X,60,v,54,v,119,v
35,61,24,243,v,131,v,70,v,157,v,73,X,162,X,72,v,65,v,148,v
35,85,9,275,v,147,v,81,v,185,v,103,X,191,X,85,v,74,v,179,v
35,110,3,307,v,161,v,88,v,210,v,84,v,221,X,93,v,81,v,206,v
35,134,3,341,v,174,v,182,v,247,v,98,X,246,X,106,v,91,v,239,v
35,159,1,405,v,191,v,106,v,271,v,103,v,273,X,113,v,97,v,268,v
35,183,1,406,v,221,v,116,v,293,v,112,v,297,X,123,v,106,v,362,v
35,208,1,444,v,244,v,127,v,329,v,121,v,330,X,132,v,114,v,325,v
35,232,1,518,v,244,v,141,v,353,v,138,v,352,X,255,v,118,v,344,v
35,257,1,516,v,261,v,149,v,390,v,147,v,394,X,162,v,126,v,381,v
35,281,1,557,v,271,v,160,v,512,v,160,v,430,X,163,v,131,v,401,v
35,306,1,627,v,283,v,166,v,442,v,170,v,454,X,183,v,146,v,453,v
35,330,1,611,v,308,v,178,v,466,v,168,v,501,X,184,v,144,v,469,v
35,355,1,754,v,317,v,183,v,473,v,184,v,486,X,195,v,156,v,476,v
36,12,36,194,v,97,v,51,v,98,v,59,v,106,X,50,v,45,v,91,v
36,38,33,221,v,120,v,64,v,131,v,72,X,140,X,64,v,58,v,122,v
36,64,15,255,v,134,v,74,v,194,v,76,X,180,X,77,v,69,v,254,v
36,90,9,280,v,152,v,86,v,199,v,85,X,203,X,92,v,79,v,196,v
36,116,6,335,v,177,v,101,v,230,v,92,X,233,X,101,v,85,v,220,v
36,142,2,397,v,189,v,106,v,256,v,103,v,262,X,113,v,92,v,253,v
36,168,2,383,v,201,v,143,v,287,v,110,X,290,X,121,v,104,v,285,v
36,194,1,424,v,208,v,121,v,326,v,117,v,308,X,127,v,111,v,308,v
36,220,1,471,v,264,v,137,v,347,v,131,v,354,X,147,v,117,v,346,v
36,246,1,536,v,262,v,150,v,391,v,149,v,401,X,159,v,127,v,391,v
36,272,1,539,v,273,v,160,v,415,v,155,v,415,X,172,v,161,v,412,v
36,298,1,596,v,298,v,214,v,436,v,264,v,441,X,183,v,144,v,437,v
36,323,1,620,v,308,v,182,v,461,v,175,v,462,X,190,v,154,v,487,v
36,349,1,686,v,355,v,189,v,476,v,184,v,503,X,202,v,155,v,497,v
36,375,1,691,v,383,v,209,v,580,v,197,v,544,X,216,v,163,v,564,v
37,13,37,200,v,103,v,58,v,103,v,65,v,112,X,57,v,49,v,96,v
37,41,37,233,v,130,v,69,v,147,v,72,v,153,X,68,v,57,v,136,v
37,68,27,271,v,147,v,80,v,180,v,81,X,184,X,80,v,69,v,199,v
37,95,10,300,v,161,v,89,v,203,v,87,X,207,X,92,v,81,v,197,v
37,123,4,388,v,181,v,105,v,252,v,97,X,261,X,106,v,88,v,240,v
37,150,2,372,v,195,v,135,v,268,v,108,X,272,X,117,v,96,v,265,v
37,177,2,438,v,209,v,121,v,343,v,118,X,307,X,126,v,103,v,300,v
37,205,1,437,v,229,v,284,v,335,v,125,v,332,X,138,v,112,v,333,v
37,232,2,511,v,245,v,139,v,349,v,134,X,348,X,145,v,125,v,344,v
37,260,1,609,v,257,v,148,v,392,v,149,v,399,X,162,v,132,v,403,v
37,287,1,577,v,311,v,168,v,429,v,165,v,486,X,170,v,133,v,492,v
37,314,1,626,v,290,v,168,v,439,v,166,v,442,X,179,v,153,v,436,v
37,342,1,624,v,307,v,255,v,478,v,174,v,495,X,186,v,163,v,467,v
37,369,1,679,v,329,v,187,v,500,v,189,v,513,X,205,v,256,v,501,v
37,397,1,710,v,354,v,203,v,567,v,195,v,544,X,215,v,169,v,554,v
38,14,38,210,v,106,v,57,v,109,v,64,v,114,X,55,v,76,v,97,v
38,43,36,236,v,133,v,69,v,145,v,74,X,151,X,68,v,60,v,133,v
38,72,26,275,v,153,v,82,v,180,v,82,X,223,X,82,v,71,v,165,v
38,101,9,311,v,162,v,94,v,213,v,93,X,223,X,97,v,84,v,214,v
38,129,3,346,v,187,v,104,v,247,v,97,X,249,X,112,v,93,v,245,v
38,158,2,429,v,200,v,116,v,280,v,110,v,279,X,126,v,99,v,275,v
38,187,1,461,v,211,v,124,v,315,v,122,v,402,X,132,v,106,v,312,v
38,216,1,505,v,237,v,139,v,350,v,139,v,361,X,148,v,116,v,352,v
38,245,1,520,v,259,v,148,v,386,v,145,v,500,X,159,v,125,v,376,v
38,274,1,572,v,275,v,158,v,413,v,158,v,450,X,170,v,134,v,405,v
38,303,1,610,v,292,v,171,v,431,v,167,v,436,X,181,v,145,v,427,v
38,332,1,640,v,323,v,181,v,465,v,178,v,575,X,190,v,148,v,457,v
38,360,1,686,v,317,v,189,v,499,v,182,v,509,X,206,v,171,v,501,v
38,389,1,736,v,351,v,202,v,556,v,197,v,530,X,209,v,166,v,518,v
38,418,1,827,v,370,v,215,v,563,v,240,v,575,X,222,v,177,v,563,v
39,15,39,210,v,106,v,57,v,107,v,67,v,118,X,57,v,49,v,99,v
39,45,38,240,v,132,v,68,v,141,v,76,X,152,X,68,v,60,v,131,v
39,76,16,273,v,149,v,80,v,185,v,80,X,274,X,86,v,75,v,182,v
39,106,5,325,v,173,v,97,v,235,v,95,X,234,X,101,v,85,v,225,v
39,136,3,388,v,183,v,107,v,258,v,103,X,261,X,112,v,96,v,255,v
39,167,2,489,v,224,v,118,v,293,v,114,v,301,X,126,v,103,v,289,v
39,197,1,439,v,238,v,126,v,324,v,123,v,329,X,135,v,116,v,326,v
39,228,1,501,v,241,v,137,v,356,v,215,v,359,X,145,v,121,v,352,v
39,258,1,531,v,261,v,151,v,384,v,146,v,384,X,157,v,135,v,377,v
39,288,2,563,v,282,v,163,v,412,v,159,X,438,X,172,v,137,v,404,v
39,319,1,599,v,311,v,168,v,444,v,166,v,452,X,244,v,158,v,446,v
39,349,1,638,v,318,v,179,v,477,v,176,v,484,X,204,v,168,v,476,v
39,380,1,751,v,342,v,191,v,509,v,189,v,516,X,203,v,178,v,510,v
39,410,1,740,v,361,v,204,v,666,v,210,v,568,X,231,v,179,v,557,v
39,441,1,777,v,375,v,223,v,620,v,222,v,681,X,245,v,189,v,604,v
40,15,38,227,v,111,v,64,v,118,v,72,X,119,X,116,v,56,v,100,v
40,47,40,249,v,138,v,71,v,152,v,78,v,165,X,73,v,61,v,141,v
40,79,13,293,v,165,v,86,v,195,v,121,X,202,X,91,v,78,v,189,v
40,111,4,436,v,175,v,99,v,240,v,96,X,244,X,107,v,90,v,236,v
40,143,4,386,v,204,v,113,v,273,v,108,X,272,X,117,v,101,v,270,v
40,175,3,452,v,230,v,131,v,312,v,223,X,306,X,129,v,108,v,302,v
40,207,1,485,v,242,v,140,v,341,v,131,v,333,X,145,v,113,v,350,v
40,239,1,498,v,251,v,225,v,364,v,142,v,399,X,158,v,131,v,359,v
40,271,1,551,v,269,v,194,v,412,v,149,v,408,X,162,v,134,v,415,v
40,303,1,665,v,293,v,173,v,444,v,169,v,443,X,183,v,143,v,431,v
40,335,1,632,v,312,v,182,v,514,v,176,v,558,X,190,v,152,v,488,v
40,367,1,684,v,341,v,193,v,498,v,187,v,498,X,202,v,206,v,492,v
40,399,1,750,v,358,v,206,v,560,v,211,v,559,X,222,v,172,v,549,v
40,431,1,857,v,409,v,228,v,579,v,213,v,582,X,234,v,183,v,581,v
40,463,1,911,v,426,v,230,v,619,v,241,v,649,X,254,v,199,v,658,v
41,16,40,225,v,112,v,62,v,112,v,70,X,123,X,61,v,53,v,102,v
41,50,36,257,v,150,v,76,v,161,v,82,X,170,X,80,v,69,v,152,v
41,84,11,305,v,164,v,93,v,214,v,89,X,216,X,93,v,84,v,211,v
41,117,8,353,v,208,v,104,v,245,v,101,X,253,X,110,v,93,v,242,v
41,151,7,411,v,213,v,117,v,326,v,117,X,300,X,128,v,107,v,377,v
41,184,1,460,v,224,v,132,v,362,v,125,v,328,X,138,v,114,v,326,v
41,218,1,494,v,282,v,141,v,365,v,140,v,376,X,247,v,121,v,368,v
41,252,1,540,v,275,v,164,v,418,v,157,v,422,X,174,v,133,v,418,v
41,285,1,607,v,295,v,169,v,524,v,161,v,454,X,173,v,147,v,426,v
41,319,1,652,v,303,v,175,v,468,v,173,v,475,X,193,v,158,v,474,v
41,353,1,695,v,379,v,202,v,543,v,189,v,501,X,204,v,164,v,497,v
41,386,1,718,v,357,v,208,v,549,v,209,v,594,X,225,v,172,v,557,v
41,420,1,767,v,486,v,216,v,573,v,211,v,598,X,241,v,214,v,575,v
41,453,1,896,v,464,v,368,v,664,v,228,v,625,X,282,v,191,v,610,v
41,487,1,846,v,447,v,349,v,635,v,234,v,680,X,250,v,198,v,642,v
42,17,42,232,v,118,v,63,v,117,v,70,v,125,X,61,v,52,v,105,v
42,52,33,260,v,144,v,77,v,162,v,81,X,170,X,80,v,70,v,161,v
42,88,15,328,v,170,v,98,v,220,v,94,X,219,X,234,v,85,v,207,v
42,123,7,365,v,190,v,108,v,259,v,107,X,266,X,113,v,94,v,254,v
42,158,4,416,v,214,v,122,v,291,v,120,X,305,X,129,v,119,v,286,v
42,194,1,479,v,235,v,133,v,326,v,132,v,338,X,151,v,118,v,358,v
42,229,1,522,v,257,v,149,v,373,v,155,v,412,X,158,v,123,v,480,v
42,264,1,549,v,303,v,163,v,403,v,161,v,430,X,176,v,137,v,403,v
42,299,1,619,v,307,v,173,v,588,v,174,v,454,X,183,v,146,v,467,v
42,335,1,649,v,320,v,211,v,477,v,180,v,489,X,198,v,159,v,479,v
42,370,1,695,v,346,v,199,v,531,v,202,v,554,X,213,v,170,v,542,v
42,405,1,746,v,368,v,213,v,558,v,210,v,560,X,227,v,218,v,553,v
42,440,1,934,v,401,v,227,v,612,v,226,v,610,X,247,v,223,v,603,v
42,476,1,915,v,521,v,239,v,620,v,233,v,633,X,280,v,197,v,630,v
42,511,1,1050,v,460,v,255,v,671,v,252,v,691,X,265,v,208,v,673,v
43,18,43,236,v,119,v,65,v,120,v,73,v,127,X,63,v,55,v,111,v
43,55,43,278,v,150,v,77,v,163,v,85,v,173,X,76,v,68,v,150,v
43,92,15,427,v,173,v,97,v,248,v,97,X,234,X,103,v,87,v,221,v
43,129,7,377,v,193,v,111,v,270,v,109,X,278,X,119,v,133,v,257,v
43,166,1,416,v,218,v,121,v,300,v,113,v,381,X,127,v,132,v,298,v
43,203,1,472,v,237,v,134,v,337,v,136,v,346,X,174,v,117,v,334,v
43,240,1,546,v,269,v,155,v,498,v,146,v,381,X,160,v,128,v,384,v
43,277,1,613,v,286,v,165,v,420,v,157,v,422,X,173,v,147,v,422,v
43,314,1,621,v,309,v,176,v,452,v,172,v,482,X,187,v,160,v,452,v
43,351,1,709,v,333,v,190,v,490,v,265,v,502,X,209,v,168,v,507,v
43,388,1,706,v,355,v,232,v,534,v,199,v,533,X,215,v,172,v,613,v
43,425,1,766,v,381,v,218,v,567,v,212,v,568,X,226,v,197,v,564,v
43,462,1,823,v,409,v,238,v,621,v,259,v,614,X,250,v,200,v,630,v
43,499,1,861,v,418,v,248,v,687,v,240,v,655,X,254,v,223,v,648,v
43,536,1,915,v,465,v,268,v,689,v,260,v,703,X,286,v,223,v,714,v
44,19,44,240,v,123,v,69,v,229,v,75,v,134,X,64,v,56,v,112,v
44,58,44,288,v,158,v,80,v,178,v,85,v,185,X,81,v,71,v,202,v
44,96,16,331,v,180,v,103,v,232,v,102,X,237,X,107,v,91,v,223,v
44,135,2,388,v,200,v,117,v,358,v,109,v,278,X,121,v,99,v,274,v
44,174,2,434,v,226,v,133,v,318,v,124,X,322,X,139,v,113,v,316,v
44,212,3,485,v,258,v,149,v,356,v,144,X,368,X,240,v,125,v,354,v
44,251,1,566,v,279,v,163,v,401,v,158,v,437,X,173,v,135,v,403,v
44,290,1,724,v,304,v,176,v,457,v,176,v,460,X,192,v,148,v,462,v
44,329,1,652,v,326,v,197,v,478,v,183,v,599,X,200,v,156,v,480,v
44,367,1,714,v,353,v,198,v,514,v,194,v,523,X,208,v,167,v,530,v
44,406,1,811,v,385,v,225,v,567,v,217,v,581,X,232,v,184,v,562,v
44,445,1,814,v,432,v,228,v,618,v,235,v,658,X,247,v,194,v,622,v
44,483,1,890,v,424,v,241,v,677,v,247,v,734,X,267,v,204,v,693,v
44,522,1,956,v,457,v,262,v,695,v,255,v,726,X,273,v,216,v,689,v
44,561,1,963,v,475,v,276,v,760,v,265,v,733,X,286,v,226,v,724,v
45,20,45,268,v,125,v,66,v,125,v,81,v,136,X,66,v,56,v,114,v
45,60,35,294,v,154,v,85,v,188,v,87,X,194,X,86,v,76,v,178,v
45,101,8,341,v,179,v,101,v,238,v,98,X,241,X,104,v,91,v,231,v
45,141,5,426,v,202,v,113,v,347,v,112,v,283,X,119,v,102,v,272,v
45,182,4,471,v,231,v,132,v,335,v,133,X,337,X,143,v,115,v,326,v
45,222,1,513,v,254,v,145,v,367,v,139,v,367,X,153,v,130,v,439,v
45,263,1,559,v,271,v,156,v,400,v,152,v,401,X,166,v,144,v,421,v
45,303,1,681,v,304,v,173,v,457,v,168,v,447,X,181,v,158,v,441,v
45,344,1,665,v,336,v,191,v,494,v,182,v,490,X,276,v,173,v,488,v
45,384,1,737,v,362,v,200,v,539,v,198,v,539,X,212,v,178,v,534,v
45,425,1,771,v,385,v,239,v,572,v,212,v,575,X,230,v,201,v,575,v
45,465,1,844,v,411,v,264,v,619,v,230,v,626,X,249,v,198,v,614,v
45,506,1,920,v,482,v,262,v,761,v,259,v,700,X,283,v,219,v,715,v
45,546,1,1177,v,470,v,274,v,739,v,267,v,760,X,281,v,221,v,727,v
45,587,1,1049,v,497,v,312,v,791,v,280,v,763,X,296,v,234,v,780,v
46,21,46,254,v,133,v,71,v,132,v,80,v,143,X,68,v,59,v,123,v
46,63,30,331,v,164,v,92,v,194,v,137,X,204,X,90,v,77,v,185,v
46,105,9,374,v,192,v,107,v,256,v,103,X,262,X,115,v,107,v,248,v
46,148,5,424,v,219,v,125,v,296,v,119,X,302,X,131,v,111,v,295,v
46,190,2,485,v,241,v,141,v,347,v,134,v,353,X,149,v,120,v,382,v
46,232,2,546,v,268,v,157,v,385,v,182,v,389,X,161,v,133,v,386,v
46,275,1,625,v,303,v,189,v,456,v,185,v,440,X,186,v,142,v,528,v
46,317,1,669,v,360,v,189,v,477,v,179,v,496,X,194,v,154,v,467,v
46,359,1,694,v,346,v,199,v,515,v,200,v,525,X,216,v,180,v,547,v
46,402,1,864,v,366,v,218,v,574,v,215,v,586,X,237,v,183,v,577,v
46,444,1,883,v,467,v,252,v,747,v,229,v,628,X,251,v,200,v,702,v
46,486,1,980,v,475,v,368,v,689,v,250,v,688,X,310,v,210,v,681,v
46,528,1,1091,v,467,v,267,v,758,v,259,v,753,X,282,v,223,v,777,v
46,571,1,1038,v,494,v,290,v,764,v,290,v,779,X,305,v,267,v,799,v
46,613,1,1116,v,542,v,299,v,813,v,308,v,1040,X,316,v,248,v,851,v
47,22,46,255,v,132,v,75,v,139,v,81,X,189,X,73,v,62,v,128,v
47,66,38,322,v,173,v,92,v,191,v,98,X,200,X,97,v,85,v,185,v
47,110,14,371,v,299,v,109,v,259,v,110,X,268,X,117,v,100,v,256,v
47,154,6,458,v,220,v,125,v,309,v,121,X,314,X,138,v,112,v,312,v
47,198,3,514,v,252,v,147,v,353,v,143,X,367,X,280,v,125,v,341,v
47,242,3,544,v,274,v,160,v,410,v,160,X,406,X,167,v,133,v,432,v
47,287,1,698,v,295,v,177,v,474,v,171,v,453,X,184,v,146,v,440,v
47,331,1,666,v,325,v,187,v,498,v,182,v,609,X,264,v,171,v,518,v
47,375,1,778,v,361,v,209,v,538,v,204,v,557,X,221,v,174,v,633,v
47,419,1,807,v,425,v,220,v,583,v,218,v,589,X,235,v,206,v,591,v
47,463,1,829,v,440,v,240,v,632,v,236,v,638,X,255,v,202,v,628,v
47,508,1,903,v,437,v,255,v,701,v,261,v,706,X,279,v,218,v,725,v
47,552,1,977,v,559,v,313,v,835,v,334,v,842,X,313,v,228,v,750,v
47,596,1,992,v,510,v,285,v,765,v,278,v,783,X,304,v,244,v,875,v
47,640,1,1076,v,530,v,315,v,924,v,301,v,814,X,319,v,255,v,796,v
48,23,48,260,v,131,v,69,v,138,v,77,v,147,X,69,v,61,v,128,v
48,69,39,309,v,168,v,87,v,198,v,92,X,217,X,91,v,81,v,212,v
48,115,14,377,v,198,v,111,v,258,v,107,X,261,X,115,v,101,v,249,v
48,161,3,425,v,221,v,125,v,302,v,119,v,306,X,133,v,114,v,298,v
48,207,1,561,v,252,v,140,v,352,v,139,v,359,X,153,v,132,v,361,v
48,253,1,568,v,284,v,162,v,405,v,153,v,435,X,167,v,145,v,394,v
48,299,1,640,v,343,v,179,v,455,v,177,v,469,X,199,v,154,v,454,v
48,345,2,685,v,356,v,198,v,509,v,193,X,538,X,211,v,167,v,505,v
48,391,1,740,v,362,v,216,v,558,v,206,v,558,X,224,v,190,v,561,v
48,437,1,810,v,391,v,222,v,594,v,219,v,604,X,236,v,209,v,613,v
48,483,1,925,v,433,v,258,v,653,v,243,v,655,X,267,v,210,v,682,v
48,529,1,903,v,447,v,261,v,689,v,255,v,714,X,274,v,220,v,685,v
48,575,1,990,v,538,v,289,v,792,v,283,v,749,X,298,v,232,v,740,v
48,622,1,1072,v,517,v,291,v,785,v,287,v,791,X,330,v,249,v,787,v
48,668,1,1112,v,539,v,343,v,847,v,307,v,848,X,326,v,264,v,871,v
49,24,49,266,v,137,v,71,v,140,v,80,v,150,X,71,v,61,v,132,v
49,72,43,327,v,176,v,88,v,237,v,96,X,212,X,92,v,80,v,193,v
49,120,14,382,v,200,v,112,v,261,v,113,X,265,X,117,v,102,v,277,v
49,168,6,442,v,228,v,126,v,313,v,122,X,319,X,134,v,118,v,323,v
49,216,2,511,v,257,v,143,v,362,v,138,v,369,X,166,v,134,v,361,v
49,264,1,573,v,284,v,160,v,429,v,157,v,425,X,172,v,149,v,420,v
49,312,1,638,v,320,v,178,v,458,v,173,v,464,X,190,v,166,v,459,v
49,360,1,701,v,346,v,195,v,520,v,191,v,515,X,208,v,182,v,509,v
49,408,1,770,v,377,v,219,v,569,v,211,v,595,X,229,v,200,v,565,v
49,456,1,841,v,416,v,237,v,625,v,229,v,645,X,252,v,205,v,649,v
49,504,1,1003,v,472,v,259,v,723,v,258,v,692,X,276,v,223,v,697,v
49,552,1,1061,v,554,v,279,v,774,v,281,v,802,X,325,v,231,v,767,v
49,600,1,1089,v,514,v,290,v,807,v,281,v,776,X,297,v,241,v,771,v
49,648,1,1156,v,527,v,306,v,819,v,302,v,861,X,331,v,259,v,842,v
49,696,1,1202,v,574,v,326,v,869,v,319,v,874,X,379,v,273,v,945,v
50,24,50,267,v,139,v,73,v,141,v,82,v,151,X,72,v,64,v,131,v
50,74,42,332,v,178,v,92,v,205,v,98,X,211,X,96,v,86,v,194,v
50,124,11,447,v,206,v,119,v,275,v,116,X,281,X,126,v,105,v,268,v
50,174,3,518,v,237,v,143,v,337,v,133,X,337,X,143,v,119,v,327,v
50,224,2,600,v,279,v,164,v,391,v,152,v,396,X,167,v,134,v,387,v
50,274,1,612,v,299,v,177,v,448,v,204,v,444,X,183,v,147,v,436,v
50,324,1,696,v,340,v,196,v,500,v,194,v,545,X,209,v,165,v,632,v
50,374,1,928,v,457,v,244,v,576,v,210,v,584,X,264,v,194,v,658,v
50,424,1,837,v,397,v,226,v,593,v,217,v,618,X,252,v,193,v,642,v
50,474,1,967,v,461,v,258,v,651,v,241,v,661,X,261,v,236,v,658,v
50,524,1,914,v,456,v,266,v,703,v,267,v,756,X,290,v,230,v,767,v
50,574,1,1021,v,498,v,314,v,750,v,282,v,765,X,307,v,244,v,775,v
50,624,1,1071,v,570,v,298,v,805,v,295,v,823,X,320,v,252,v,789,v
50,674,1,1173,v,547,v,313,v,852,v,310,v,888,X,367,v,265,v,855,v
50,724,1,1209,v,619,v,337,v,900,v,338,v,921,X,361,v,317,v,891,v
51,26,50,283,v,147,v,85,v,158,v,90,X,163,X,80,v,70,v,166,v
51,78,28,366,v,187,v,105,v,235,v,103,X,233,X,105,v,90,v,211,v
51,130,5,438,v,211,v,117,v,280,v,112,X,287,X,129,v,107,v,278,v
51,182,2,504,v,247,v,141,v,350,v,132,X,346,X,150,v,122,v,339,v
51,234,3,549,v,287,v,162,v,403,v,156,X,413,X,176,v,141,v,393,v
51,286,2,643,v,319,v,178,v,454,v,172,v,487,X,192,v,154,v,450,v
51,338,1,795,v,427,v,235,v,596,v,224,v,601,X,293,v,182,v,582,v
51,390,1,814,v,405,v,221,v,571,v,221,v,584,X,226,v,183,v,601,v
51,442,1,856,v,411,v,236,v,615,v,235,v,631,X,251,v,199,v,653,v
51,494,1,918,v,437,v,251,v,691,v,245,v,690,X,290,v,231,v,683,v
51,546,1,969,v,476,v,268,v,714,v,313,v,761,X,295,v,234,v,717,v
51,598,1,1019,v,505,v,288,v,785,v,285,v,805,X,308,v,246,v,798,v
51,650,1,1089,v,547,v,308,v,860,v,302,v,830,X,323,v,261,v,821,v
51,702,1,1166,v,573,v,329,v,888,v,321,v,903,X,344,v,279,v,882,v
51,754,1,1237,v,607,v,340,v,923,v,341,v,941,X,362,v,321,v,923,v
52,27,52,277,v,145,v,73,v,147,v,95,v,159,X,74,v,66,v,138,v
52,81,48,338,v,190,v,94,v,213,v,99,X,222,X,96,v,86,v,201,v
52,135,12,409,v,213,v,118,v,288,v,116,X,296,X,126,v,110,v,284,v
52,189,2,480,v,247,v,137,v,341,v,133,v,349,X,146,v,128,v,337,v
52,243,3,556,v,287,v,157,v,398,v,152,X,404,X,167,v,146,v,411,v
52,297,2,628,v,316,v,176,v,463,v,173,X,459,X,188,v,164,v,452,v
52,351,1,704,v,352,v,196,v,517,v,191,v,525,X,210,v,183,v,529,v
52,405,1,772,v,397,v,215,v,567,v,211,v,575,X,229,v,201,v,568,v
52,459,1,844,v,429,v,234,v,622,v,230,v,631,X,250,v,220,v,624,v
52,513,1,915,v,463,v,254,v,681,v,251,v,692,X,271,v,238,v,695,v
52,567,1,1000,v,491,v,276,v,739,v,274,v,776,X,293,v,237,v,737,v
52,621,1,1044,v,517,v,299,v,828,v,291,v,798,X,314,v,253,v,788,v
52,675,1,1203,v,558,v,317,v,853,v,332,v,847,X,335,v,269,v,843,v
52,730,1,1229,v,595,v,340,v,913,v,336,v,936,X,355,v,285,v,903,v
52,784,1,1302,v,625,v,376,v,996,v,374,v,975,X,378,v,300,v,963,v
53,28,53,292,v,149,v,77,v,145,v,89,v,156,X,76,v,69,v,137,v
53,84,24,353,v,186,v,100,v,231,v,102,X,239,X,105,v,106,v,222,v
53,140,8,418,v,217,v,121,v,290,v,118,X,298,X,129,v,112,v,287,v
53,196,4,501,v,256,v,141,v,356,v,136,X,362,X,150,v,131,v,364,v
53,252,2,574,v,290,v,161,v,409,v,169,v,416,X,173,v,151,v,406,v
53,308,1,663,v,325,v,181,v,464,v,176,v,471,X,194,v,169,v,465,v
53,365,1,725,v,360,v,200,v,543,v,198,v,539,X,215,v,189,v,533,v
